47;[45, 50[;[40, 50[;[40, 60[;[40, 80[;*
48;[45, 50[;[40, 50[;[40, 60[;[40, 80[;*
49;[45, 50[;[40, 50[;[40, 60[;[40, 80[;*
50;[50, 55[;[50, 60[;[40, 60[;[40, 80[;*
51;[50, 55[;[50, 60[;[40, 60[;[40, 80[;*
52;[50, 55[;[50, 60[;[40, 60[;[40, 80[;*
53;[50, 55[;[50, 60[;[40, 60[;[40, 80[;*
54;[50, 55[;[50, 60[;[40, 60[;[40, 80[;*
55;[55, 60[;[50, 60[;[40, 60[;[40, 80[;*
56;[55, 60[;[50, 60[;[40, 60[;[40, 80[;*
57;[55, 60[;[50, 60[;[40, 60[;[40, 80[;*
58;[55, 60[;[50, 60[;[40, 60[;[40, 80[;*
59;[55, 60[;[50, 60[;[40, 60[;[40, 80[;*
60;[60, 65[;[60, 70[;[60, 80[;[40, 80[;*
61;[60, 65[;[60, 70[;[60, 80[;[40, 80[;*
62;[60, 65[;[60, 70[;[60, 80[;[40, 80[;*
63;[60, 65[;[60, 70[;[60, 80[;[40, 80[;*
64;[60, 65[;[60, 70[;[60, 80[;[40, 80[;*
65;[65, 70[;[60, 70[;[60, 80[;[40, 80[;*
66;[65, 70[;[60, 70[;[60, 80[;[40, 80[;*
67;[65, 70[;[60, 70[;[60, 80[;[40, 80[;*
68;[65, 70[;[60, 70[;[60, 80[;[40, 80[;*
69;[65, 70[;[60, 70[;[60, 80[;[40, 80[;*
70;[70, 75[;[70, 80[;[60, 80[;[40, 80[;*
71;[70, 75[;[70, 80[;[60, 80[;[40, 80[;*
72;[70, 75[;[70, 80[;[60, 80[;[40, 80[;*
73;[70, 75[;[70, 80[;[60, 80[;[40, 80[;*
74;[70, 75[;[70, 80[;[60, 80[;[40, 80[;*
75;[75, 80[;[70, 80[;[60, 80[;[40, 80[;*
76;[75, 80[;[70, 80[;[60, 80[;[40, 80[;*
77;[75, 80[;[70, 80[;[60, 80[;[40, 80[;*
78;[75, 80[;[70, 80[;[60, 80[;[40, 80[;*
79;[75, 80[;[70, 80[;[60, 80[;[40, 80[;*
80;[80, 85[;[80, 90[;[80, 100[;[80, 100[;*
81;[80, 85[;[80, 90[;[80, 100[;[80, 100[;*
82;[80, 85[;[80, 90[;[80, 100[;[80, 100[;*
83;[80, 85[;[80, 90[;[80, 100[;[80, 100[;*
84;[80, 85[;[80, 90[;[80, 100[;[80, 100[;*
85;[85, 90[;[80, 90[;[80, 100[;[80, 100[;*
86;[85, 90[;[80, 90[;[80, 100[;[80, 100[;*
87;[85, 90[;[80, 90[;[80, 100[;[80, 100[;*
88;[85, 90[;[80, 90[;[80, 100[;[80, 100[;*
89;[85, 90[;[80, 90[;[80, 100[;[80, 100[;*
90;[90, 95[;[90, 100[;[80, 100[;[80, 100[;*
91;[90, 95[;[90, 100[;[80, 100[;[80, 100[;*
92;[90, 95[;[90, 100[;[80, 100[;[80, 100[;*
93;[90, 95[;[90, 100[;[80, 100[;[80, 100[;*
94;[90, 95[;[90, 100[;[80, 100[;[80, 100[;*
95;[95, 100[;[90, 100[;[80, 100[;[80, 100[;*
96;[95, 100[;[90, 100[;[80, 100[;[80, 100[;*
97;[95, 100[;[90, 100[;[80, 100[;[80, 100[;*
98;[95, 100[;[90, 100[;[80, 100[;[80, 100[;*
99;[95, 100[;[90, 100[;[80, 100[;[80, 100[;*
