;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
1;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
2;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
3;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
4;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
5;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
6;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
7;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
8;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
9;[3, 0, 1, 0, 4, 1, 3, 0];16810;166450;1331600;721;207,5450762829404
