;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
1;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
2;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
3;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
4;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
5;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
6;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
7;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
8;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
9;[2, 0, 1, 0, 3, 1, 2, 0];12407;332900;1331600;12660;25,31540284360189
