;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
1;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
2;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
3;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
4;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
5;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
6;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
7;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
8;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
9;[3, 0, 1, 0, 3, 1, 3, 0];18690;332900;1331600;2058;152,6773566569485
