;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.3638269893734229, 0.3638269893734229, 0.3638269893734229, 0.3638269893734229, 0.3638269893734229, 0.3638269893734229];[0.5124495690992862, 0.5106877824799492, 0.5105804511278196, 0.511042907865439, 0.5122006786814873, 0.5127673270867605, 0.512483732587844, 0.5114251497005988, 0.5117182348921683, 0.5131047664556205];[0.478391144687338, 0.4766584766584767, 0.47667867988867246, 0.4766120724406157, 0.47543581616481767, 0.4768262076953921, 0.475463062715, 0.4775788116020276, 0.47521514247870783, 0.4763089853733412];[0.4744400614114346, 0.47589295628678235, 0.47432489978120723, 0.4749913585785413, 0.47548758865248236, 0.473976674549195, 0.47462875849763314, 0.47466388621694855, 0.4745218237010403, 0.4744900210315768];[0.4774374841187989, 0.47815163750560785, 0.47766425535088375, 0.47630563454921365, 0.4770518862639949, 0.4782985203875957, 0.47897452871349694, 0.47754512311066866, 0.4772664481298676, 0.47704491002321253];[0.4784977064220184, 0.47808638954350724, 0.48107321606776926, 0.47976014258526417, 0.47718195015909076, 0.4800925610835092, 0.4815839897807111, 0.4802531473084174, 0.48096988515719546, 0.47935682766124643];[0.48206423055042513, 0.47944863104479885, 0.4824044776004496, 0.48206827463974716, 0.48079807403874997, 0.4814505399300722, 0.47930369568696796, 0.48182610103377305, 0.47988453079178883, 0.48092004481331596]
k10;[0.32152588555858314, 0.32152588555858314, 0.32152588555858314, 0.32152588555858314, 0.32152588555858314, 0.32152588555858314];[0.49695129298917895, 0.49718087097202607, 0.49845789136298213, 0.49953965539918455, 0.49743195891134256, 0.4979153826632346, 0.49739821729703687, 0.4969127224833553, 0.4976127193351694, 0.49678363976765394];[0.46999594589614124, 0.4696657946562417, 0.4690789666598247, 0.4685022026431718, 0.4692826000792708, 0.46959476854950827, 0.46964412889773205, 0.4684228622427705, 0.4689078839149336, 0.4693145042659606];[0.46556424291684356, 0.46597107289343026, 0.46452204959815324, 0.46565434335590933, 0.46456574509677556, 0.4634761785624933, 0.4644467667816701, 0.4669774050206232, 0.4646531362399581, 0.4650137187019665];[0.4680206961293, 0.46766074650964007, 0.4661984069514844, 0.46592263517174126, 0.4668788975622519, 0.4667887995018139, 0.46627536231884054, 0.46671561607188294, 0.4688158864254812, 0.46602207951511654];[0.4699047074099341, 0.4709724345747919, 0.4692983421765263, 0.4709220068296802, 0.469453281705767, 0.4689227787037513, 0.47132036239417796, 0.4689381991564276, 0.47142498040781317, 0.4714988714988715];[0.47033015732328837, 0.4692291783614501, 0.4689147635516293, 0.46984943186015937, 0.47424669510559087, 0.47081486329693867, 0.46843222212397206, 0.46897732135216086, 0.4708746872935395, 0.4725670205681878]
k20;[0.32471243314528536, 0.32471243314528536, 0.32471243314528536, 0.32471243314528536, 0.32471243314528536, 0.32471243314528536];[0.4984658164732957, 0.496818657461421, 0.4968918756750271, 0.4977427582655762, 0.497123658513004, 0.4972651261415388, 0.4977476934936044, 0.4978712687238406, 0.4973396606269774, 0.497348899282219];[0.4693702353087923, 0.4696420447040522, 0.4695324682967017, 0.4695741405849153, 0.46994816748152785, 0.4697635334355467, 0.4692961512749499, 0.4691796399278095, 0.4692617528592009, 0.4703741629402622];[0.46394071154711153, 0.4638216279020037, 0.4656215601775578, 0.46656201850391704, 0.4649381685213711, 0.4644850293387659, 0.4651199517608717, 0.4644369148334133, 0.4647028912331965, 0.4648096684547276];[0.46739020037434165, 0.46545454545454534, 0.46683014597057376, 0.4666594131940666, 0.4663783502321478, 0.4672773633015394, 0.46812727232985296, 0.4647555242463017, 0.46648987289635896, 0.4655519742143432];[0.4687680846232171, 0.47089121732988, 0.4679594477052284, 0.46941282932248407, 0.468605110353805, 0.46877546376162615, 0.4668052668052668, 0.46914235190097264, 0.4719295369528607, 0.4673976352728756];[0.4693504861188127, 0.47094478655207506, 0.4710610932475885, 0.46985542115323586, 0.4720389205670684, 0.4701228924246023, 0.4695233866193014, 0.4730099128867527, 0.46896602604301163, 0.471202093045663]
k40;[0.2645266698702547, 0.2645266698702547, 0.2645266698702547, 0.2645266698702547, 0.2645266698702547, 0.2645266698702547];[0.45912497393565477, 0.4600708706794021, 0.4594884810620852, 0.45903729678036337, 0.4605677463447973, 0.4591093813306486, 0.45878268124210186, 0.45949557988695305, 0.4603908332721892, 0.45818691175386433];[0.4374725481583736, 0.4383335893747468, 0.43886651021051526, 0.4397412954952162, 0.4390565587686436, 0.4415902489035712, 0.43826746105004055, 0.43658201689296955, 0.43802679319006427, 0.43911164735261926];[0.4353977210474416, 0.43524535219360044, 0.4344571836831899, 0.4353300135683341, 0.43542732969338327, 0.43557794999589233, 0.43432367445082937, 0.43577242462268484, 0.4355141210453543, 0.43506751662211257];[0.4317673681215193, 0.43515440079902584, 0.4366158570018642, 0.4365038844195449, 0.43535020068218244, 0.4353737770687991, 0.4356658213967515, 0.4352629162354973, 0.43106621351137137, 0.43600242644828635];[0.436369386899155, 0.4352343696383227, 0.4349835570171541, 0.4359885276984892, 0.4346984445146144, 0.43762957603417324, 0.43522782646891284, 0.43594662046490523, 0.43452405308455067, 0.4385026737967914];[0.43824215548223033, 0.4370903321875391, 0.43760762095206357, 0.4371616557008412, 0.4358259739002345, 0.4372358970783069, 0.4386770591952812, 0.43879467414155576, 0.4382029505665338, 0.43480243476098024]
k80;[0.2634221410022122, 0.2634221410022122, 0.2634221410022122, 0.2634221410022122, 0.2634221410022122, 0.2634221410022122];[0.4578518098711284, 0.4606596196567634, 0.45975944807375296, 0.4604723866727387, 0.4616881537338847, 0.4597860949523775, 0.4587712057558921, 0.4591973815979092, 0.4609984782288547, 0.4615347338324732];[0.43827834214871403, 0.43853839167190656, 0.43832743845325806, 0.4393844947015276, 0.4381559848146494, 0.4390670594739089, 0.44169659046467813, 0.43901448016420663, 0.44063372929657746, 0.43787817386565314];[0.435490596864938, 0.43588422404968497, 0.4334061209635177, 0.4364050587742835, 0.43516378634488867, 0.43560509860179697, 0.4347796457704391, 0.4351894346756903, 0.4344114423423853, 0.43391085082153896];[0.4341874532726161, 0.4350926661009061, 0.4343821006734765, 0.43421590259050424, 0.434781420204878, 0.4355131605095629, 0.43412323568756994, 0.43601213923122767, 0.4352812708180238, 0.4355354944604021];[0.43445000957933055, 0.43735420482003223, 0.4308471244091943, 0.43698515300784957, 0.43731863230578505, 0.43569845550043573, 0.4352910315882482, 0.4362615587846764, 0.43423423423423424, 0.43456938946041834];[0.4341982555269077, 0.43785022568158627, 0.43858629837812113, 0.4379613895311586, 0.43575993636338706, 0.437530139427613, 0.438033042545933, 0.43820984598651597, 0.43576934936786926, 0.43677634954310357]
k160;[0.26097015500886867, 0.26097015500886867, 0.26097015500886867, 0.26097015500886867, 0.26097015500886867, 0.26097015500886867];[0.4577077993409008, 0.45845089428101765, 0.4581194486983155, 0.454904289938998, 0.4583067484662577, 0.45821976672805403, 0.4584695720072227, 0.45885060848698556, 0.45874361668336305, 0.4593474125737697];[0.440431068620241, 0.44051264602472495, 0.4402647210470183, 0.44073408314209184, 0.44142299708238514, 0.4402855707523473, 0.440495040365813, 0.4404473293188394, 0.4405201567828388, 0.4407202785795845];[0.43698294812318406, 0.42940774579018576, 0.43261366248022826, 0.4362818694433874, 0.43702969061011054, 0.43702370945669006, 0.43717108236062935, 0.43560965545698377, 0.4330400782013685, 0.43725813834140115];[0.4344630012572222, 0.43709478074142605, 0.4369541352812432, 0.43708114095818335, 0.4330494014316694, 0.43527742165486316, 0.436848091433644, 0.4340667585153255, 0.43824061336927156, 0.43386128096528614];[0.4350202373413365, 0.43650280068190517, 0.43704399734689364, 0.43491341708853365, 0.430727853420743, 0.43708719312092387, 0.43402000451847444, 0.43724049824337274, 0.4346597727475331, 0.4374231808175992];[0.43527074156928675, 0.4382574746864775, 0.4323321397517442, 0.4354959298466268, 0.4400617511259667, 0.43126409914929476, 0.4334651666359284, 0.43947633720022156, 0.4310682506658353, 0.4320006548565114]
