;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
1;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
2;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
3;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
4;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
5;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
6;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
7;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
8;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
9;[3, 0, 1, 1, 4, 1, 3, 0];1223;10000;40000;234;37,50854700854701
