;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
1;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
2;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
3;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
4;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
5;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
6;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
7;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
8;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
9;[2, 0, 1, 0, 3, 1, 3, 0];44554;665800;1331600;4659;133,34320669671604
