;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
1;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
2;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
3;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
4;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
5;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
6;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
7;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
8;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
9;[2, 0, 1, 0, 3, 1, 2, 0];899;20806;1331600;2940;6,77108843537415
