;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
1;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
2;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
3;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
4;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
5;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
6;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
7;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
8;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
9;[3, 0, 1, 0, 4, 1, 3, 0];4255;41612;1331600;721;51,8127600554785
