;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];15338;83225;1331600;140;484,9071428571429
1;[3, 0, 1, 1, 4, 1, 3, 0];15636;83225;1331600;138;489,77536231884056
2;[3, 0, 1, 1, 4, 1, 3, 0];15319;83225;1331600;141;481,60283687943263
3;[3, 0, 1, 1, 4, 1, 3, 0];15306;83225;1331600;141;481,6950354609929
4;[3, 0, 1, 1, 4, 1, 3, 0];15596;83225;1331600;138;490,0652173913044
5;[3, 0, 1, 1, 4, 1, 3, 0];15547;83225;1331600;138;490,4202898550725
6;[3, 0, 1, 1, 4, 1, 3, 0];15157;83225;1331600;144;472,69444444444446
7;[3, 0, 1, 1, 4, 1, 3, 0];15384;83225;1331600;140;484,5785714285714
8;[3, 0, 1, 1, 4, 1, 3, 0];15566;83225;1331600;140;483,2785714285714
9;[3, 0, 1, 1, 4, 1, 3, 0];15693;83225;1331600;138;489,3623188405797
