;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];774;5000;40000;161;26,248447204968944
1;[3, 0, 1, 1, 4, 1, 3, 0];786;5000;40000;154;27,363636363636363
2;[3, 0, 1, 1, 4, 1, 3, 0];808;5000;40000;156;26,871794871794872
3;[3, 0, 1, 1, 4, 1, 3, 0];797;5000;40000;160;26,26875
4;[3, 0, 1, 1, 4, 1, 3, 0];789;5000;40000;165;25,52121212121212
5;[3, 0, 1, 1, 4, 1, 3, 0];812;5000;40000;156;26,846153846153847
6;[3, 0, 1, 1, 4, 1, 3, 0];812;5000;40000;162;25,85185185185185
7;[3, 0, 1, 1, 4, 1, 3, 0];752;5000;40000;161;26,385093167701864
8;[3, 0, 1, 1, 4, 1, 3, 0];814;5000;40000;154;27,181818181818183
9;[3, 0, 1, 1, 4, 1, 3, 0];810;5000;40000;155;27,032258064516128
