;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9150;17,484371584699453
1;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9158;17,46909805634418
2;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9148;17,4881941407958
3;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9151;17,48246093323134
4;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9151;17,48246093323134
5;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9155;17,474822501365374
6;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9162;17,46147129447719
7;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9140;17,503501094091902
8;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9148;17,4881941407958
9;[2, 0, 1, 0, 3, 1, 2, 0];6468;166450;1331600;9151;17,48246093323134
