;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
1;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
2;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
3;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
4;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
5;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
6;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
7;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
8;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
9;[3, 0, 1, 0, 3, 1, 3, 0];340;2500;40000;320;6,75
