;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
1;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
2;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;107;4,635514018691588
3;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
4;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;107;4,635514018691588
5;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
6;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
7;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
8;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
9;[3, 0, 1, 1, 4, 1, 3, 0];129;625;40000;108;4,592592592592593
