;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
1;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
2;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
3;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
4;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
5;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
6;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
7;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
8;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
9;[2, 0, 1, 0, 3, 1, 3, 0];3454;83225;1331600;4428;18,01513098464318
