;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
1;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
2;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
3;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
4;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
5;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
6;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
7;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
8;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
9;[2, 0, 1, 0, 3, 1, 3, 0];6686;166450;1331600;6232;25,63607188703466
