;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];45265;665800;1331600;4659;133,190598840953
1;[2, 0, 1, 0, 3, 1, 3, 0];45083;665800;1331600;4659;133,22966301781497
2;[2, 0, 1, 0, 3, 1, 3, 0];44984;665800;1331600;4659;133,25091221292124
3;[2, 0, 1, 0, 3, 1, 3, 0];45292;665800;1331600;4659;133,18480360592403
4;[2, 0, 1, 0, 3, 1, 3, 0];45044;665800;1331600;4659;133,23803391285685
5;[2, 0, 1, 0, 3, 1, 3, 0];45022;665800;1331600;4659;133,24275595621378
6;[2, 0, 1, 0, 3, 1, 3, 0];45154;665800;1331600;4659;133,21442369607212
7;[2, 0, 1, 0, 3, 1, 3, 0];44984;665800;1331600;4659;133,25091221292124
8;[2, 0, 1, 0, 3, 1, 3, 0];45091;665800;1331600;4659;133,22794591113973
9;[2, 0, 1, 0, 3, 1, 3, 0];44992;665800;1331600;4659;133,24919510624596
