;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
1;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
2;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
3;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
4;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
5;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
6;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
7;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
8;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
9;[3, 0, 1, 0, 4, 1, 3, 0];388;2500;40000;265;7,969811320754717
