;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];10330;41612;1331600;43;727,4883720930233
1;[4, 0, 1, 1, 4, 1, 3, 0];10486;41612;1331600;42;741,0952380952381
2;[4, 0, 1, 1, 4, 1, 3, 1];8287;41612;1331600;40;833,125
3;[4, 0, 1, 1, 4, 1, 3, 1];8079;41612;1331600;42;798,4047619047619
4;[4, 0, 1, 1, 4, 1, 3, 1];8398;41612;1331600;39;851,6410256410256
5;[4, 0, 1, 1, 4, 1, 3, 1];8406;41612;1331600;39;851,4358974358975
6;[4, 0, 1, 1, 4, 1, 3, 1];8518;41612;1331600;39;848,5641025641025
7;[4, 0, 1, 1, 4, 1, 3, 1];8211;41612;1331600;41;814,6585365853658
8;[4, 0, 1, 1, 4, 1, 3, 1];8496;41612;1331600;39;849,1282051282051
9;[4, 0, 1, 1, 4, 1, 3, 0];10357;41612;1331600;43;726,8604651162791
