;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
1;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
2;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
3;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
4;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
5;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
6;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
7;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
8;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
9;[3, 0, 1, 1, 4, 1, 3, 0];2418;20000;40000;234;75,13675213675214
