;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;128;3,96875
1;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
2;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
3;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
4;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;128;3,96875
5;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
6;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
7;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
8;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
9;[3, 0, 1, 0, 4, 1, 3, 0];117;625;40000;129;3,937984496124031
