;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 2, 4, 0, 3, 1];2754;10000;40000;15;483,06666666666666
1;[4, 0, 1, 2, 4, 0, 3, 1];2758;10000;40000;15;482,8
2;[4, 0, 1, 1, 4, 0, 3, 1];3477;10000;40000;17;383,7058823529412
3;[4, 0, 1, 2, 4, 0, 3, 1];2769;10000;40000;15;482,06666666666666
4;[4, 0, 1, 2, 4, 0, 3, 1];2828;10000;40000;15;478,1333333333333
5;[4, 0, 1, 2, 4, 0, 3, 1];2885;10000;40000;15;474,3333333333333
6;[4, 0, 1, 2, 4, 0, 3, 1];2786;10000;40000;15;480,9333333333333
7;[4, 0, 1, 2, 4, 0, 3, 1];3063;10000;40000;14;495,5
8;[3, 0, 1, 2, 5, 0, 3, 1];2878;10000;40000;16;445,125
9;[4, 0, 1, 2, 4, 0, 3, 1];2825;10000;40000;15;478,3333333333333
