;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];3964;20000;40000;41;391,1219512195122
1;[4, 0, 1, 1, 4, 1, 3, 0];5055;20000;40000;43;347,5581395348837
2;[4, 0, 1, 1, 4, 1, 3, 1];3954;20000;40000;41;391,3658536585366
3;[4, 0, 1, 1, 4, 1, 3, 1];3975;20000;40000;41;390,8536585365854
4;[4, 0, 1, 1, 4, 1, 3, 1];4084;20000;40000;39;408,1025641025641
5;[4, 0, 1, 1, 4, 1, 3, 1];3909;20000;40000;41;392,4634146341463
6;[4, 0, 1, 1, 4, 1, 3, 1];4092;20000;40000;39;407,8974358974359
7;[4, 0, 1, 1, 4, 1, 3, 0];5056;20000;40000;42;355,8095238095238
8;[4, 0, 1, 1, 4, 1, 3, 1];3979;20000;40000;40;400,525
9;[4, 0, 1, 1, 4, 1, 3, 1];4135;20000;40000;39;406,79487179487177
