;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];7788;41612;1331600;137;246,8905109489051
1;[3, 0, 1, 1, 4, 1, 3, 0];7634;41612;1331600;144;235,95833333333331
2;[3, 0, 1, 1, 4, 1, 3, 0];7530;41612;1331600;144;236,68055555555557
3;[3, 0, 1, 1, 4, 1, 3, 0];7706;41612;1331600;140;242,18571428571428
4;[3, 0, 1, 1, 4, 1, 3, 0];7424;41612;1331600;145;235,7793103448276
5;[3, 0, 1, 1, 4, 1, 3, 0];7858;41612;1331600;135;250,0296296296296
6;[3, 0, 1, 1, 4, 1, 3, 0];7663;41612;1331600;141;240,77304964539007
7;[3, 0, 1, 1, 4, 1, 3, 0];7710;41612;1331600;142;238,74647887323945
8;[3, 0, 1, 1, 4, 1, 3, 0];7464;41612;1331600;142;240,4788732394366
9;[3, 0, 1, 1, 4, 1, 3, 0];7688;41612;1331600;140;242,3142857142857
