;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
1;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
2;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
3;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
4;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
5;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
6;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
7;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
8;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
9;[4, 0, 1, 1, 4, 1, 3, 0];1670;10000;40000;73;114,10958904109587
