;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];18501;332900;1331600;2058;152,76919339164235
1;[3, 0, 1, 0, 3, 1, 3, 0];18579;332900;1331600;2058;152,7312925170068
2;[3, 0, 1, 0, 3, 1, 3, 0];18575;332900;1331600;2058;152,7332361516035
3;[3, 0, 1, 0, 3, 1, 3, 0];18609;332900;1331600;2058;152,71671525753158
4;[3, 0, 1, 0, 3, 1, 3, 0];18675;332900;1331600;2058;152,6846452866861
5;[3, 0, 1, 0, 3, 1, 3, 0];18678;332900;1331600;2058;152,6831875607386
6;[3, 0, 1, 0, 3, 1, 3, 0];18442;332900;1331600;2058;152,79786200194363
7;[3, 0, 1, 0, 3, 1, 3, 0];18698;332900;1331600;2058;152,6734693877551
8;[3, 0, 1, 0, 3, 1, 3, 0];18595;332900;1331600;2058;152,72351797862
9;[3, 0, 1, 0, 3, 1, 3, 0];18564;332900;1331600;2058;152,73858114674442
