;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];4101;20000;40000;39;407,6666666666667
1;[4, 0, 1, 1, 4, 1, 3, 1];4149;20000;40000;39;406,4358974358975
2;[4, 0, 1, 1, 4, 1, 3, 1];4083;20000;40000;39;408,12820512820514
3;[4, 0, 1, 1, 4, 1, 3, 1];4125;20000;40000;39;407,0512820512821
4;[4, 0, 1, 1, 4, 1, 3, 1];4148;20000;40000;39;406,46153846153845
5;[4, 0, 1, 1, 4, 1, 3, 1];4048;20000;40000;39;409,02564102564105
6;[4, 0, 1, 1, 4, 1, 3, 1];4104;20000;40000;39;407,5897435897436
7;[4, 0, 1, 1, 4, 1, 3, 1];4115;20000;40000;39;407,3076923076923
8;[4, 0, 1, 1, 4, 1, 3, 1];4105;20000;40000;39;407,56410256410254
9;[4, 0, 1, 1, 4, 1, 3, 1];4124;20000;40000;39;407,0769230769231
