;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];47668;332900;1331600;472;604,3050847457627
1;[3, 0, 1, 0, 4, 1, 3, 0];47943;332900;1331600;466;611,4957081545065
2;[3, 0, 1, 0, 4, 1, 3, 0];47854;332900;1331600;464;614,323275862069
3;[3, 0, 1, 0, 4, 1, 3, 0];48410;332900;1331600;463;614,4492440604752
4;[3, 0, 1, 0, 4, 1, 3, 0];47649;332900;1331600;472;604,3453389830509
5;[3, 0, 1, 0, 4, 1, 3, 0];48643;332900;1331600;459;619,2962962962963
6;[3, 0, 1, 0, 4, 1, 3, 0];48113;332900;1331600;466;611,1309012875537
7;[3, 0, 1, 0, 4, 1, 3, 0];48620;332900;1331600;461;616,6594360086768
8;[3, 0, 1, 0, 4, 1, 3, 0];48223;332900;1331600;464;613,5280172413793
9;[3, 0, 1, 0, 4, 1, 3, 0];48164;332900;1331600;465;612,3354838709678
