;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
1;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
2;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
3;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
4;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
5;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
6;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
7;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
8;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
9;[4, 0, 1, 1, 4, 1, 3, 1];4018;20000;40000;39;409,79487179487177
