;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 5, 0, 3, 1];175;625;40000;10;45,0
1;[4, 0, 1, 2, 5, 0, 3, 0];205;625;40000;9;46,66666666666666
2;[4, 0, 1, 2, 4, 2, 3, 1];93;625;40000;13;40,92307692307692
3;[4, 0, 1, 1, 5, 0, 3, 1];180;625;40000;11;40,45454545454545
4;[4, 0, 1, 2, 5, 0, 3, 1];151;625;40000;9;52,66666666666666
5;[4, 0, 1, 2, 4, 0, 3, 1];220;625;40000;11;36,81818181818182
6;[4, 0, 1, 2, 4, 0, 3, 1];213;625;40000;11;37,45454545454545
7;[3, 0, 1, 2, 5, 2, 3, 1];106;625;40000;14;37,07142857142857
8;[4, 0, 1, 2, 4, 0, 3, 1];217;625;40000;12;34,0
9;[4, 0, 1, 1, 5, 0, 3, 1];202;625;40000;9;47,0
