;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;89;5,932584269662922
1;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;88;6,0
2;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;88;6,0
3;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;88;6,0
4;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;88;6,0
5;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;87;6,068965517241379
6;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;88;6,0
7;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;89;5,932584269662922
8;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;88;6,0
9;[3, 0, 1, 1, 4, 1, 3, 0];97;625;40000;87;6,068965517241379
