;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2993;13,270297360507852
1;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2992;13,274732620320856
2;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2992;13,274732620320856
3;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2992;13,274732620320856
4;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2993;13,270297360507852
5;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2991;13,279170845870944
6;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2992;13,274732620320856
7;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2996;13,257009345794392
8;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2996;13,257009345794392
9;[2, 0, 1, 0, 3, 1, 3, 0];1894;41612;1331600;2994;13,265865063460254
