;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];6032;83225;1331600;1475;52,33423728813559
1;[3, 0, 1, 0, 3, 1, 3, 0];6008;83225;1331600;1499;51,51234156104069
2;[3, 0, 1, 0, 3, 1, 3, 0];6084;83225;1331600;1499;51,46164109406271
3;[3, 0, 1, 0, 3, 1, 3, 0];5977;83225;1331600;1483;52,08900876601484
4;[3, 0, 1, 0, 3, 1, 3, 0];6069;83225;1331600;1486;51,92193808882907
5;[3, 0, 1, 0, 3, 1, 3, 0];6157;83225;1331600;1473;52,3204344874406
6;[3, 0, 1, 0, 3, 1, 3, 0];6078;83225;1331600;1503;51,328675981370594
7;[3, 0, 1, 0, 3, 1, 3, 0];6160;83225;1331600;1452;53,07506887052342
8;[3, 0, 1, 0, 3, 1, 3, 0];5991;83225;1331600;1485;52,00942760942761
9;[3, 0, 1, 0, 3, 1, 3, 0];6224;83225;1331600;1462;52,66826265389877
