;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
1;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
2;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
3;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
4;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
5;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
6;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
7;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
8;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
9;[2, 0, 1, 0, 3, 1, 3, 0];5786;83225;1331600;4659;16,62137797810689
