;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 0, 3, 1];356;1250;40000;23;38,869565217391305
1;[4, 0, 1, 1, 4, 1, 3, 1];363;1250;40000;24;36,958333333333336
2;[4, 0, 1, 1, 4, 0, 3, 1];351;1250;40000;23;39,08695652173913
3;[4, 0, 1, 2, 4, 0, 3, 0];314;1250;40000;25;37,44
4;[4, 0, 1, 1, 4, 1, 3, 1];341;1250;40000;26;34,96153846153846
5;[4, 0, 1, 1, 4, 1, 4, 0];269;1250;40000;25;39,24
6;[4, 0, 1, 1, 4, 0, 3, 1];285;1250;40000;30;32,166666666666664
7;[4, 0, 1, 1, 4, 0, 3, 1];336;1250;40000;25;36,56
8;[4, 0, 1, 1, 4, 1, 3, 1];309;1250;40000;25;37,64
9;[4, 0, 1, 1, 3, 1, 4, 0];338;1250;40000;30;30,4
