;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
1;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
2;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
3;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
4;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
5;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
6;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
7;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
8;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
9;[3, 0, 1, 0, 3, 1, 3, 0];18107;332900;1331600;2058;152,96064139941691
