;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
1;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
2;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
3;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
4;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
5;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
6;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
7;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
8;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
9;[3, 0, 1, 0, 3, 1, 3, 0];188;1250;40000;244;4,352459016393443
