;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
1;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
2;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
3;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
4;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
5;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
6;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
7;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
8;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
9;[2, 0, 1, 0, 3, 1, 3, 0];26955;665800;1331600;7251;88,10439939318715
