;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];8368;83225;1331600;721;103,82385575589458
1;[3, 0, 1, 0, 4, 1, 3, 0];8447;83225;1331600;721;103,71428571428572
2;[3, 0, 1, 0, 4, 1, 3, 0];8376;83225;1331600;721;103,8127600554785
3;[3, 0, 1, 0, 4, 1, 3, 0];8540;83225;1331600;721;103,58529819694868
4;[3, 0, 1, 0, 4, 1, 3, 0];8567;83225;1331600;721;103,54785020804438
5;[3, 0, 1, 0, 4, 1, 3, 0];8420;83225;1331600;721;103,75173370319
6;[3, 0, 1, 0, 4, 1, 3, 0];8456;83225;1331600;721;103,7018030513176
7;[3, 0, 1, 0, 4, 1, 3, 0];8572;83225;1331600;721;103,54091539528432
8;[3, 0, 1, 0, 4, 1, 3, 0];8449;83225;1331600;721;103,71151178918169
9;[3, 0, 1, 0, 4, 1, 3, 0];8385;83225;1331600;721;103,8002773925104
