;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
1;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
2;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
3;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
4;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
5;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
6;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
7;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
8;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
9;[3, 0, 1, 0, 3, 1, 3, 0];36939;665800;1331600;2058;305,5689990281827
