;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.46649488185074545, 0.46649488185074545, 0.46649488185074545, 0.46649488185074545, 0.46649488185074545, 0.46649488185074545];[0.46548911514878777, 0.4671113726101781, 0.4662911831964089, 0.4671924986996701, 0.466740278308631, 0.4666860510471111, 0.4663557345770617, 0.46667706752521027, 0.46847850141705744, 0.4665657028140739];[0.46550288593161254, 0.4656566582303468, 0.46699593959707764, 0.466411401829398, 0.4658193545655349, 0.46624175080376784, 0.4656054055197805, 0.46467416141120566, 0.46543915343915343, 0.46728392014723813];[0.4683069880552178, 0.464920565556323, 0.4648523043340492, 0.4659506333777312, 0.46453513364951626, 0.4647856440580858, 0.4653997545181361, 0.4653046797681323, 0.46332355294745264, 0.46594840088002887];[0.4665577722775808, 0.46490239972623437, 0.4648397140788743, 0.46485535768742503, 0.46395298737807156, 0.462103308575287, 0.46390592471726777, 0.46449881721569053, 0.4640353646984528, 0.4655061615055965];[0.4613364988478459, 0.4694023219566199, 0.46888999502239914, 0.46361521669112116, 0.46272858125403277, 0.4617580470518752, 0.4628757645502087, 0.46248753383672886, 0.4647820582639631, 0.4618262104656232];[0.4599320918956853, 0.460830017055145, 0.45831928049466, 0.46241952172913314, 0.4569442800136497, 0.4570440987902102, 0.45941327257191683, 0.4591731862323552, 0.4631561023370653, 0.4564608605169247]
k10;[0.460756921513843, 0.460756921513843, 0.460756921513843, 0.460756921513843, 0.460756921513843, 0.460756921513843];[0.4598219285474297, 0.45820329681838173, 0.4579994001408972, 0.4589149457472875, 0.45954991667716955, 0.4598072773533319, 0.45988479375837565, 0.4596161675721967, 0.4589254960164662, 0.4607691224116073];[0.46000322582907316, 0.4597420116347694, 0.45849459355425687, 0.45897365820842173, 0.45954765229717687, 0.4609759368669222, 0.4612515628642269, 0.4592425400074302, 0.46077718561394837, 0.45872857963541586];[0.4576895907790655, 0.4584675813001028, 0.45737027399357116, 0.45880082798301935, 0.4617602568017669, 0.4587643355070834, 0.45926113360323884, 0.4601815896467218, 0.4599219157422938, 0.45535825847922357];[0.4598618507479553, 0.45987527751460033, 0.45980720930558866, 0.45815984635011425, 0.45547086167721673, 0.4566746703736467, 0.4602617118903302, 0.45674668298517423, 0.4570351758793969, 0.45660332524967334];[0.45682919315540366, 0.4579443188678451, 0.45827085401310835, 0.45604025904847345, 0.45611132736473337, 0.46017787548715905, 0.4575106512904381, 0.4521197644476048, 0.45177033427045454, 0.4569694676281176];[0.4553037655962076, 0.4552844388023482, 0.4542425914414823, 0.4629179353500835, 0.45159633180376124, 0.4542305580196849, 0.4555974754063679, 0.4549873532196301, 0.4529176468945682, 0.4480633132942699]
k20;[0.45974333967149167, 0.45974333967149167, 0.45974333967149167, 0.45974333967149167, 0.45974333967149167, 0.45974333967149167];[0.46121876827060565, 0.4603866432337434, 0.4613310748817841, 0.45920543179395096, 0.46025175416945807, 0.4608453484682906, 0.46127016627246087, 0.46165377381171246, 0.45990453460620534, 0.4599174222228474];[0.45999297999298006, 0.4582180409518539, 0.46131426105534223, 0.46029463593430603, 0.4611350996091955, 0.4600320756309614, 0.4597566978412208, 0.46083600740730274, 0.45942688993203945, 0.46039792168292987];[0.45896991431158024, 0.460946102424574, 0.4611902278419936, 0.4587154676763428, 0.4608189462162296, 0.4578348840643923, 0.45909275862552784, 0.4606354274089875, 0.45932292950998704, 0.45859193649057106];[0.45640986464243805, 0.4598774149813581, 0.45876058226928557, 0.4618148508453635, 0.45614744667052526, 0.4586462467947591, 0.4586100168823862, 0.4569914958873553, 0.4575012424490597, 0.4553771458297209];[0.4549684810574276, 0.45836721705618216, 0.4559642709869511, 0.45581272281639923, 0.45708567469786776, 0.4584027851039139, 0.4534178361249435, 0.4596799320209602, 0.45711522152054, 0.4539987309994759];[0.45556400078822173, 0.4583622484385843, 0.45727003178350245, 0.4555036785512167, 0.45241146805605864, 0.4506241725641328, 0.45061702746499355, 0.45351088908845977, 0.45598923283983844, 0.4509976525821596]
k40;[0.43245526405771256, 0.43245526405771256, 0.43245526405771256, 0.43245526405771256, 0.43245526405771256, 0.43245526405771256];[0.43059251996077885, 0.4299725852386149, 0.43147531315135146, 0.4309934164748702, 0.4327616324163188, 0.4334987358202296, 0.43326627330785955, 0.43140279687447597, 0.43319336778639106, 0.4325229947315656];[0.4320997608105566, 0.43142390844431905, 0.43152738369291715, 0.4291588982770703, 0.4301695752937012, 0.4333276861044286, 0.4328577268736638, 0.43338612393435993, 0.4311267246812105, 0.4305775356076844];[0.4283183969122584, 0.4318675425660276, 0.43152689474215356, 0.4325873842201338, 0.43318988996622726, 0.4301848807167064, 0.43167312093532084, 0.43125021010522074, 0.43164809131535026, 0.43346245753538437];[0.4306225852595554, 0.42831561499390897, 0.4320100410956131, 0.4297611030730559, 0.4333834116231484, 0.428982258075278, 0.4324604969224148, 0.42956654277081047, 0.4267381727638383, 0.43108337299645383];[0.4265697770437655, 0.4291328796296919, 0.4258127403972812, 0.4245625057263648, 0.429400256358362, 0.4224671067637226, 0.4261186332240922, 0.4319354267902596, 0.4286919718196673, 0.4275133543806365];[0.42456233421750667, 0.4264240982215064, 0.4215373435074159, 0.42578329069159976, 0.42323695229303354, 0.42457551741075583, 0.4258134943363679, 0.4211713914920535, 0.42640727585835747, 0.42779347336527035]
k80;[0.43222151958343985, 0.43222151958343985, 0.43222151958343985, 0.43222151958343985, 0.43222151958343985, 0.43222151958343985];[0.43270742886329117, 0.43073262167156323, 0.43445189244989574, 0.43159143142391937, 0.430914161429353, 0.4332445822520306, 0.4309113144124939, 0.43306039516406664, 0.4306427613449078, 0.43354871919914384];[0.4312780021296687, 0.4329719939446366, 0.43170941549712316, 0.4321669736034377, 0.4319687584163749, 0.43105888636667106, 0.4332822868810618, 0.432262340740344, 0.43278542690200356, 0.43341016472560384];[0.4295111723516591, 0.4340264289559949, 0.4298364579178301, 0.43011184514367184, 0.4328547893622029, 0.4329198634535438, 0.4336119415126187, 0.4312001608255712, 0.4310707540512021, 0.4333315251295127];[0.42895524988107286, 0.4259708657616494, 0.43194825929884856, 0.4331561008861623, 0.4286144517838858, 0.4320959125694945, 0.4285752245310092, 0.42827539177585194, 0.43059956986941983, 0.4344061371467239];[0.4265513490568541, 0.43330643065264085, 0.42854056389759104, 0.4218492840018142, 0.4268067736114163, 0.42740126049013105, 0.43071183911554234, 0.42349667888002823, 0.42701097654555764, 0.4354267533545442];[0.43412707401325096, 0.41994650863990357, 0.4269645099464675, 0.42520516779068823, 0.4342973752726761, 0.42290456431535267, 0.4281030193714504, 0.42213786900857053, 0.42629011484741514, 0.42962646862460335]
k160;[0.4310290393438438, 0.4310290393438438, 0.4310290393438438, 0.4310290393438438, 0.4310290393438438, 0.4310290393438438];[0.43105916511523185, 0.4318518918044281, 0.4328013596137831, 0.42960702022128955, 0.4313305876335837, 0.43670575213586527, 0.4319749470188843, 0.43219794127002387, 0.4328086388409329, 0.43630520537364487];[0.4349717626553397, 0.4292860754104468, 0.43047506353453724, 0.431808633191028, 0.435683476992715, 0.4343097032725885, 0.4282895654657906, 0.4338207698448983, 0.4304731441473527, 0.4308667363381991];[0.42301968345994073, 0.4317576745449606, 0.4284036148599042, 0.4305788181481855, 0.4332739969875394, 0.4322458795874832, 0.4333837125389758, 0.42662560388069765, 0.43186914120539216, 0.43139018268211166];[0.42144305167165325, 0.4262158846574945, 0.432216851995809, 0.4342272082456705, 0.4275293583252061, 0.4339482678535527, 0.42612353448446105, 0.43172010074195083, 0.43410345532610917, 0.42736117545833613];[0.4299109744034472, 0.4324454871653326, 0.4310715089207191, 0.4268706688987748, 0.4297450849489761, 0.4307884050978974, 0.43132702268262185, 0.42401530750743194, 0.4292562570817494, 0.4281655625572251];[0.42754190286293703, 0.4227518830040158, 0.41478577140351325, 0.4276578135580468, 0.42656435750567384, 0.41852323155331334, 0.4217928263310288, 0.4337553096355913, 0.4202723126950582, 0.42310227946219875]
