;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.7011673412608627, 0.7011673412608627, 0.7011673412608627, 0.7011673412608627, 0.7011673412608627, 0.7011673412608627];[0.7016411803793897, 0.701949977384283, 0.7008098455760299, 0.7018069015109075, 0.701132591700482, 0.7016298776022596, 0.70166585068856, 0.7017177811295459, 0.7006466592068262, 0.7013231486168224];[0.7013621166294011, 0.7019252102493689, 0.702454013343019, 0.7011817246656799, 0.7015354765329676, 0.7015000941481683, 0.7019409332003489, 0.7016228250043939, 0.7012510830302244, 0.7028494686441668];[0.7015030294915141, 0.7029307893409164, 0.7006655050070328, 0.700805890294934, 0.7030411523490352, 0.7022008569338489, 0.7029449583661037, 0.6998802395209581, 0.7036597700001249, 0.7016651422700563];[0.7006876978495797, 0.7009073301736436, 0.7014317922290867, 0.7009883093299413, 0.7027822353750286, 0.7010953833841844, 0.7019126094893567, 0.7018865088940189, 0.7008447592708041, 0.7011502428941433];[0.7004266711285869, 0.6981787849297929, 0.7014610125854549, 0.6993898452821965, 0.7022584541564107, 0.697840237561196, 0.6998895452947969, 0.7010259384270057, 0.7001670983373716, 0.7017931906153725];[0.7003663064377114, 0.6981087649368888, 0.7005760632213789, 0.6989768896436348, 0.7033965749724753, 0.7028959805999818, 0.6989604088336071, 0.7004313761483201, 0.6977895459118597, 0.6967602737416984]
k10;[0.6993875714741822, 0.6993875714741822, 0.6993875714741822, 0.6993875714741822, 0.6993875714741822, 0.6993875714741822];[0.6992635448483367, 0.6995331636249057, 0.6982179666201209, 0.6985451131255556, 0.700057089431836, 0.6995419695310167, 0.6983873715527522, 0.6984449850144044, 0.699996274017065, 0.6996294590433986];[0.6986477329885807, 0.7004942912261237, 0.6987802597402597, 0.699413544507116, 0.699669201820011, 0.6988976312566174, 0.6996032699172581, 0.6989892622070333, 0.6991820685536052, 0.7009827979428467];[0.698909018448714, 0.6978912983850188, 0.6981846002877363, 0.6999407497027127, 0.6986199055593821, 0.6982353772369483, 0.6996431026059307, 0.6996916582165842, 0.6991932576727535, 0.6986994309750735];[0.6997599337748345, 0.699728524736479, 0.6993537382577844, 0.6986897749270943, 0.6995988586079981, 0.6986831398727976, 0.6992135134574279, 0.7025177639955642, 0.6997902940836512, 0.7001939023887124];[0.7015097672698888, 0.7006902131734944, 0.6972975672279048, 0.7016911640688314, 0.6987513115168807, 0.6980517056906119, 0.700371673603749, 0.6984871526065644, 0.6992991949429511, 0.700746305459208];[0.70077441589794, 0.6959715482284119, 0.6971763867363937, 0.6993016218533818, 0.6969370771816805, 0.6965279046211581, 0.6967883726234164, 0.6979749068157614, 0.6962659116008337, 0.6983448879927945]
k20;[0.6990039013862372, 0.6990039013862372, 0.6990039013862372, 0.6990039013862372, 0.6990039013862372, 0.6990039013862372];[0.6988003783039374, 0.7003213014154629, 0.6989186538445555, 0.6994365730383628, 0.6996547184340612, 0.6987228459443301, 0.6992274692356842, 0.6995030947607008, 0.7005785502793642, 0.6998672473046241];[0.70027351529124, 0.7003911321331999, 0.7005921264524441, 0.6986606679643564, 0.6992440559847647, 0.6993772503718682, 0.7003497284024109, 0.6996121139788155, 0.6991784870712379, 0.7008792332689991];[0.6993768824207827, 0.6996659782037326, 0.7001468064429418, 0.6972435852109424, 0.6996243699810735, 0.6997267080745342, 0.6999245333090071, 0.6987862910580159, 0.6996649154014809, 0.7008574530712672];[0.6991581157393768, 0.6990207361305574, 0.6984090049736773, 0.7010393534379566, 0.699407871821665, 0.6998011270843412, 0.7005296496733964, 0.6996516487658592, 0.6980253878702398, 0.6997874469651231];[0.7003024913234923, 0.7001186669743218, 0.7034276345110417, 0.6984140164410861, 0.7006406091954969, 0.6998814642265644, 0.6980952064908992, 0.699548739834192, 0.6998168127064992, 0.7005147152608343];[0.6944015920198333, 0.6940562510976741, 0.6985337291906153, 0.6987621377214439, 0.6981354829890266, 0.6988647835671756, 0.6998677831643896, 0.6984042839571107, 0.6960688083315311, 0.697181026731143]
k40;[0.6666247073336522, 0.6666247073336522, 0.6666247073336522, 0.6666247073336522, 0.6666247073336522, 0.6666247073336522];[0.6646882509276477, 0.6665573701578494, 0.6654531818162666, 0.6671834733600118, 0.6654748734946601, 0.6674341595743345, 0.6657879554805047, 0.6649806617780997, 0.6656422812275741, 0.6664877782902185];[0.6630296232090961, 0.6647988657764987, 0.664844588258155, 0.6660433460524431, 0.6632657388324895, 0.6658219935973781, 0.6663697965459441, 0.6657392970762642, 0.6635657732535235, 0.6669685838407219];[0.6658062992391652, 0.6661102329012542, 0.6645252484214446, 0.6664850912625916, 0.6641583219766546, 0.6664391411332458, 0.6670313302084473, 0.6649539893449009, 0.666697458420635, 0.6651864671492793];[0.6639320320536429, 0.6678849933033759, 0.665024755617621, 0.6647864761182074, 0.6605389006016352, 0.6659129070091211, 0.6670001849765417, 0.6625812949149071, 0.6650162227930243, 0.6642318507697115];[0.6672752550208539, 0.6645708603947619, 0.6673683067503623, 0.6679917475972424, 0.6575951220352412, 0.6630234172607055, 0.6675672397713158, 0.6619775773699734, 0.6671345894397955, 0.6615892941431615];[0.6672304864620446, 0.6658277228968729, 0.6562104052341847, 0.6607004685095276, 0.6656507520706606, 0.6677247666017126, 0.6651204687421076, 0.6643543984883478, 0.6595832085241131, 0.6667168555021602]
k80;[0.6664621462041143, 0.6664621462041143, 0.6664621462041143, 0.6664621462041143, 0.6664621462041143, 0.6664621462041143];[0.6663337040689987, 0.6657404132774213, 0.665892929981035, 0.6672570903306233, 0.6654163382798571, 0.6669376160089162, 0.6657030002521219, 0.6632719853785014, 0.6661654135338345, 0.6632105858057059];[0.6663379771265792, 0.6654844034367462, 0.6634831722519057, 0.666288074776105, 0.6675110192202041, 0.6650496494587914, 0.6659486385513782, 0.6669079706058132, 0.6664845739450529, 0.6659148006783627];[0.6650722529989828, 0.6616271435027671, 0.6650084391933908, 0.6660650200103743, 0.6643093960129904, 0.6668514761658749, 0.6653511503054578, 0.6659973113762393, 0.6646226655132054, 0.6643940771693574];[0.6652109950976467, 0.663117709437964, 0.6644241766868266, 0.6648229621435386, 0.6658399763802775, 0.6640368289901591, 0.665331877710851, 0.667458432304038, 0.6632250511152022, 0.6617784658307957];[0.6657709328787484, 0.666012002182215, 0.6644087502685487, 0.6673642969560994, 0.6671529196015505, 0.6664282769471532, 0.6631044030253916, 0.6615321805547287, 0.6675228835823893, 0.6678994732680392];[0.6644419318910527, 0.6632839920647032, 0.6602596369819844, 0.663937495529685, 0.6503759726819385, 0.6624133499083458, 0.664538989056447, 0.6645953593185708, 0.6654706513587757, 0.6636259311035533]
k160;[0.6637400338858445, 0.6637400338858445, 0.6637400338858445, 0.6637400338858445, 0.6637400338858445, 0.6637400338858445];[0.66212605704883, 0.6621350984385607, 0.665152909199875, 0.6638172052120576, 0.6652125397393519, 0.6645105794449271, 0.6639188171269457, 0.6631245426048994, 0.6625105806670052, 0.6628319895033119];[0.6631893769221333, 0.6642269448400305, 0.6631557146661143, 0.6637534985540017, 0.6617464817424075, 0.6635671519185657, 0.6634769549675317, 0.6628614561291171, 0.6622587380536081, 0.663922671799319];[0.6615074052825058, 0.662935775166623, 0.6646179787121931, 0.6629333129695859, 0.6623463365968313, 0.6625151548550645, 0.6644410594905644, 0.6633162425007092, 0.6630873051130716, 0.6644009980200025];[0.6627239490440463, 0.661660125954619, 0.6620988068874938, 0.6601860508800914, 0.6628639616118617, 0.6622202877771519, 0.6621303656597775, 0.6652412437305194, 0.6615395045720727, 0.6641831705122845];[0.6637472867890335, 0.6667725513471039, 0.6636650500857706, 0.6656712400211984, 0.6602553191489361, 0.6607936277812364, 0.6622314421989645, 0.6683025428169788, 0.6610863063719468, 0.6603355330618774];[0.6669726225144564, 0.6643412081813858, 0.6610567397945489, 0.6580152606711798, 0.6528125094804907, 0.6598341317848899, 0.6617666994272545, 0.6648642274779328, 0.6569354970235668, 0.6657148957727138]
